text,amount,label,metadata
Purchase at Whole Foods for groceries. Date: 2025-04-07. Status: Cleared.,126.93,0,merchant:Whole Foods
Purchase at Starbucks for dining. Date: 2025-09-29. Status: Cleared.,9.94,0,merchant:Starbucks
Purchase at Target for shopping. Date: 2025-07-22. Status: Cleared.,59.5,0,merchant:Target
Purchase at Walmart for dining. Date: 2025-07-15. Status: Cleared.,63.05,0,merchant:Walmart
Purchase at Starbucks for groceries. Date: 2025-04-06. Status: Cleared.,280.62,0,merchant:Starbucks
Purchase at Starbucks for utilities. Date: 2025-06-08. Status: Cleared.,82.83,0,merchant:Starbucks
Purchase at Starbucks for transport. Date: 2025-09-13. Status: Cleared.,121.99,0,merchant:Starbucks
Purchase at Amazon for groceries. Date: 2025-07-01. Status: Cleared.,104.57,0,merchant:Amazon
Purchase at Walmart for utilities. Date: 2025-11-24. Status: Cleared.,101.44,0,merchant:Walmart
Purchase at Whole Foods for utilities. Date: 2025-11-02. Status: Cleared.,253.43,0,merchant:Whole Foods
Purchase at Amazon for utilities. Date: 2025-07-10. Status: Cleared.,171.16,0,merchant:Amazon
Purchase at Amazon for entertainment. Date: 2025-02-13. Status: Cleared.,54.91,0,merchant:Amazon
Purchase at Walmart for dining. Date: 2025-10-17. Status: Cleared.,246.97,0,merchant:Walmart
Purchase at Starbucks for dining. Date: 2025-03-30. Status: Cleared.,58.68,0,merchant:Starbucks
Purchase at Starbucks for groceries. Date: 2025-11-04. Status: Cleared.,82.5,0,merchant:Starbucks
Urgent wire transfer detected. Keyword: offshore. Destination: Russia. Amount: $30514.01. Risk: High.,30514.01,1,keyword:offshore
Purchase at Target for shopping. Date: 2025-04-13. Status: Cleared.,117.75,0,merchant:Target
Purchase at Target for dining. Date: 2025-01-26. Status: Cleared.,250.76,0,merchant:Target
Purchase at Shell Station for groceries. Date: 2025-03-25. Status: Cleared.,58.42,0,merchant:Shell Station
Purchase at Whole Foods for groceries. Date: 2025-01-31. Status: Cleared.,230.91,0,merchant:Whole Foods
Purchase at Uber for groceries. Date: 2025-10-08. Status: Cleared.,141.2,0,merchant:Uber
Purchase at Shell Station for shopping. Date: 2025-04-17. Status: Cleared.,137.51,0,merchant:Shell Station
Purchase at Netflix for entertainment. Date: 2025-07-05. Status: Cleared.,256.96,0,merchant:Netflix
Urgent wire transfer detected. Keyword: unverified. Destination: Cayman Islands. Amount: $43878.21. Risk: High.,43878.21,1,keyword:unverified
Purchase at Netflix for groceries. Date: 2025-08-14. Status: Cleared.,46.06,0,merchant:Netflix
Purchase at Target for dining. Date: 2025-07-14. Status: Cleared.,48.1,0,merchant:Target
Purchase at Whole Foods for utilities. Date: 2025-01-06. Status: Cleared.,120.38,0,merchant:Whole Foods
Purchase at Amazon for transport. Date: 2025-10-04. Status: Cleared.,61.64,0,merchant:Amazon
Purchase at Uber for groceries. Date: 2025-05-05. Status: Cleared.,58.93,0,merchant:Uber
Purchase at Whole Foods for shopping. Date: 2025-04-15. Status: Cleared.,32.37,0,merchant:Whole Foods
Purchase at Walmart for transport. Date: 2025-02-08. Status: Cleared.,110.12,0,merchant:Walmart
Purchase at Uber for shopping. Date: 2025-04-29. Status: Cleared.,169.79,0,merchant:Uber
Purchase at Walmart for dining. Date: 2025-07-21. Status: Cleared.,233.86,0,merchant:Walmart
Urgent wire transfer detected. Keyword: gift card. Destination: Unknown. Amount: $49028.49. Risk: High.,49028.49,1,keyword:gift card
Purchase at Amazon for entertainment. Date: 2025-11-18. Status: Cleared.,203.03,0,merchant:Amazon
Purchase at Whole Foods for shopping. Date: 2025-01-20. Status: Cleared.,178.45,0,merchant:Whole Foods
Purchase at Netflix for groceries. Date: 2025-05-18. Status: Cleared.,249.82,0,merchant:Netflix
Purchase at Shell Station for dining. Date: 2025-05-12. Status: Cleared.,293.25,0,merchant:Shell Station
Purchase at Target for transport. Date: 2025-09-08. Status: Cleared.,218.74,0,merchant:Target
Purchase at Whole Foods for transport. Date: 2025-09-06. Status: Cleared.,145.89,0,merchant:Whole Foods
Purchase at Starbucks for shopping. Date: 2025-06-30. Status: Cleared.,107.34,0,merchant:Starbucks
Purchase at Whole Foods for dining. Date: 2025-11-08. Status: Cleared.,288.89,0,merchant:Whole Foods
Urgent wire transfer detected. Keyword: crypto. Destination: Unknown. Amount: $35713.87. Risk: High.,35713.87,1,keyword:crypto
Purchase at Whole Foods for groceries. Date: 2025-10-08. Status: Cleared.,269.75,0,merchant:Whole Foods
Purchase at Shell Station for entertainment. Date: 2025-02-16. Status: Cleared.,189.08,0,merchant:Shell Station
Purchase at Uber for entertainment. Date: 2025-11-18. Status: Cleared.,288.66,0,merchant:Uber
Purchase at Amazon for shopping. Date: 2025-08-04. Status: Cleared.,119.04,0,merchant:Amazon
Purchase at Uber for entertainment. Date: 2025-07-01. Status: Cleared.,140.21,0,merchant:Uber
Purchase at Whole Foods for transport. Date: 2025-07-18. Status: Cleared.,168.62,0,merchant:Whole Foods
Purchase at Starbucks for entertainment. Date: 2025-05-21. Status: Cleared.,212.35,0,merchant:Starbucks
Purchase at Whole Foods for transport. Date: 2025-10-15. Status: Cleared.,25.22,0,merchant:Whole Foods
Urgent wire transfer detected. Keyword: crypto. Destination: Cayman Islands. Amount: $28776.74. Risk: High.,28776.74,1,keyword:crypto
Purchase at Target for dining. Date: 2025-02-18. Status: Cleared.,145.88,0,merchant:Target
Urgent wire transfer detected. Keyword: gift card. Destination: Cayman Islands. Amount: $9098.8. Risk: High.,9098.8,1,keyword:gift card
Purchase at Amazon for groceries. Date: 2025-05-22. Status: Cleared.,84.14,0,merchant:Amazon
Purchase at Whole Foods for shopping. Date: 2025-07-16. Status: Cleared.,133.18,0,merchant:Whole Foods
Urgent wire transfer detected. Keyword: unverified. Destination: Russia. Amount: $49395.33. Risk: High.,49395.33,1,keyword:unverified
Purchase at Amazon for entertainment. Date: 2025-05-01. Status: Cleared.,273.67,0,merchant:Amazon
Purchase at Uber for utilities. Date: 2025-12-01. Status: Cleared.,270.59,0,merchant:Uber
Purchase at Whole Foods for entertainment. Date: 2025-01-29. Status: Cleared.,264.26,0,merchant:Whole Foods
Urgent wire transfer detected. Keyword: suspicious. Destination: Panama. Amount: $49618.48. Risk: High.,49618.48,1,keyword:suspicious
Purchase at Netflix for utilities. Date: 2025-09-24. Status: Cleared.,69.59,0,merchant:Netflix
Purchase at Shell Station for entertainment. Date: 2025-07-05. Status: Cleared.,32.02,0,merchant:Shell Station
Purchase at Target for utilities. Date: 2025-07-30. Status: Cleared.,259.42,0,merchant:Target
Purchase at Amazon for transport. Date: 2025-08-17. Status: Cleared.,108.01,0,merchant:Amazon
Purchase at Netflix for utilities. Date: 2025-04-14. Status: Cleared.,109.58,0,merchant:Netflix
Purchase at Target for transport. Date: 2025-06-19. Status: Cleared.,113.46,0,merchant:Target
Purchase at Shell Station for entertainment. Date: 2025-08-10. Status: Cleared.,248.71,0,merchant:Shell Station
Purchase at Uber for entertainment. Date: 2025-10-26. Status: Cleared.,166.94,0,merchant:Uber
Purchase at Starbucks for dining. Date: 2025-12-03. Status: Cleared.,136.23,0,merchant:Starbucks
Purchase at Amazon for groceries. Date: 2025-08-15. Status: Cleared.,30.06,0,merchant:Amazon
Purchase at Amazon for dining. Date: 2025-09-11. Status: Cleared.,47.92,0,merchant:Amazon
Purchase at Whole Foods for groceries. Date: 2025-11-29. Status: Cleared.,193.43,0,merchant:Whole Foods
Urgent wire transfer detected. Keyword: gift card. Destination: Unknown. Amount: $9302.22. Risk: High.,9302.22,1,keyword:gift card
Purchase at Walmart for dining. Date: 2025-07-09. Status: Cleared.,52.39,0,merchant:Walmart
Purchase at Amazon for transport. Date: 2025-03-23. Status: Cleared.,36.94,0,merchant:Amazon
Purchase at Shell Station for dining. Date: 2025-10-22. Status: Cleared.,44.66,0,merchant:Shell Station
Purchase at Netflix for entertainment. Date: 2025-06-28. Status: Cleared.,212.93,0,merchant:Netflix
Purchase at Walmart for transport. Date: 2025-07-22. Status: Cleared.,27.14,0,merchant:Walmart
Purchase at Walmart for entertainment. Date: 2025-02-13. Status: Cleared.,151.14,0,merchant:Walmart
Purchase at Walmart for dining. Date: 2025-03-20. Status: Cleared.,127.38,0,merchant:Walmart
Purchase at Target for entertainment. Date: 2025-01-02. Status: Cleared.,87.0,0,merchant:Target
Purchase at Target for transport. Date: 2025-11-04. Status: Cleared.,114.09,0,merchant:Target
Purchase at Netflix for dining. Date: 2025-03-13. Status: Cleared.,142.95,0,merchant:Netflix
Purchase at Whole Foods for groceries. Date: 2025-04-23. Status: Cleared.,175.97,0,merchant:Whole Foods
Purchase at Netflix for entertainment. Date: 2025-09-24. Status: Cleared.,198.89,0,merchant:Netflix
Purchase at Starbucks for groceries. Date: 2025-03-15. Status: Cleared.,22.28,0,merchant:Starbucks
Purchase at Amazon for shopping. Date: 2025-05-17. Status: Cleared.,59.5,0,merchant:Amazon
Purchase at Shell Station for shopping. Date: 2025-08-26. Status: Cleared.,239.4,0,merchant:Shell Station
Purchase at Starbucks for transport. Date: 2025-01-10. Status: Cleared.,145.97,0,merchant:Starbucks
Urgent wire transfer detected. Keyword: shell company. Destination: Cayman Islands. Amount: $32310.7. Risk: High.,32310.7,1,keyword:shell company
Purchase at Target for entertainment. Date: 2025-06-16. Status: Cleared.,87.41,0,merchant:Target
Purchase at Starbucks for transport. Date: 2025-01-31. Status: Cleared.,279.02,0,merchant:Starbucks
Urgent wire transfer detected. Keyword: unverified. Destination: Unknown. Amount: $11513.24. Risk: High.,11513.24,1,keyword:unverified
Purchase at Walmart for shopping. Date: 2025-06-14. Status: Cleared.,177.5,0,merchant:Walmart
Urgent wire transfer detected. Keyword: urgent. Destination: Unknown. Amount: $18302.21. Risk: High.,18302.21,1,keyword:urgent
Purchase at Walmart for groceries. Date: 2025-03-27. Status: Cleared.,55.98,0,merchant:Walmart
Purchase at Starbucks for groceries. Date: 2025-03-21. Status: Cleared.,154.07,0,merchant:Starbucks
Purchase at Starbucks for groceries. Date: 2025-09-28. Status: Cleared.,295.16,0,merchant:Starbucks
Purchase at Amazon for transport. Date: 2025-07-16. Status: Cleared.,155.9,0,merchant:Amazon
Purchase at Uber for shopping. Date: 2025-08-09. Status: Cleared.,50.51,0,merchant:Uber
Purchase at Shell Station for utilities. Date: 2025-01-12. Status: Cleared.,286.42,0,merchant:Shell Station
Purchase at Netflix for shopping. Date: 2025-02-06. Status: Cleared.,293.0,0,merchant:Netflix
Purchase at Netflix for groceries. Date: 2025-08-28. Status: Cleared.,220.17,0,merchant:Netflix
Purchase at Starbucks for shopping. Date: 2025-06-13. Status: Cleared.,193.43,0,merchant:Starbucks
Purchase at Netflix for utilities. Date: 2025-08-17. Status: Cleared.,28.53,0,merchant:Netflix
Purchase at Shell Station for dining. Date: 2025-11-29. Status: Cleared.,179.91,0,merchant:Shell Station
Purchase at Walmart for groceries. Date: 2025-04-25. Status: Cleared.,44.45,0,merchant:Walmart
Purchase at Netflix for entertainment. Date: 2025-04-04. Status: Cleared.,87.95,0,merchant:Netflix
Purchase at Uber for dining. Date: 2025-09-01. Status: Cleared.,86.74,0,merchant:Uber
Purchase at Whole Foods for shopping. Date: 2025-01-26. Status: Cleared.,159.01,0,merchant:Whole Foods
Purchase at Netflix for dining. Date: 2025-11-22. Status: Cleared.,130.94,0,merchant:Netflix
Purchase at Whole Foods for transport. Date: 2025-01-08. Status: Cleared.,100.43,0,merchant:Whole Foods
Purchase at Netflix for groceries. Date: 2025-06-18. Status: Cleared.,53.64,0,merchant:Netflix
Purchase at Amazon for dining. Date: 2025-01-02. Status: Cleared.,158.87,0,merchant:Amazon
Purchase at Amazon for entertainment. Date: 2025-04-22. Status: Cleared.,221.24,0,merchant:Amazon
Purchase at Shell Station for utilities. Date: 2025-06-03. Status: Cleared.,186.29,0,merchant:Shell Station
Purchase at Uber for shopping. Date: 2025-09-14. Status: Cleared.,147.92,0,merchant:Uber
Purchase at Starbucks for entertainment. Date: 2025-09-17. Status: Cleared.,68.77,0,merchant:Starbucks
Purchase at Shell Station for groceries. Date: 2025-01-09. Status: Cleared.,149.7,0,merchant:Shell Station
Purchase at Walmart for groceries. Date: 2025-05-30. Status: Cleared.,221.33,0,merchant:Walmart
Purchase at Target for transport. Date: 2025-08-02. Status: Cleared.,116.98,0,merchant:Target
Purchase at Walmart for entertainment. Date: 2025-02-15. Status: Cleared.,182.82,0,merchant:Walmart
Purchase at Starbucks for dining. Date: 2025-11-07. Status: Cleared.,203.48,0,merchant:Starbucks
Purchase at Target for groceries. Date: 2025-11-02. Status: Cleared.,193.22,0,merchant:Target
Purchase at Shell Station for dining. Date: 2025-03-27. Status: Cleared.,247.06,0,merchant:Shell Station
Purchase at Starbucks for entertainment. Date: 2025-04-03. Status: Cleared.,55.29,0,merchant:Starbucks
Purchase at Whole Foods for entertainment. Date: 2025-01-20. Status: Cleared.,45.36,0,merchant:Whole Foods
Purchase at Amazon for transport. Date: 2025-02-13. Status: Cleared.,132.47,0,merchant:Amazon
Purchase at Target for groceries. Date: 2025-01-14. Status: Cleared.,34.52,0,merchant:Target
Purchase at Whole Foods for dining. Date: 2025-04-09. Status: Cleared.,99.52,0,merchant:Whole Foods
Purchase at Shell Station for entertainment. Date: 2025-05-06. Status: Cleared.,7.29,0,merchant:Shell Station
Urgent wire transfer detected. Keyword: urgent. Destination: Russia. Amount: $12049.88. Risk: High.,12049.88,1,keyword:urgent
Purchase at Netflix for dining. Date: 2025-03-31. Status: Cleared.,104.25,0,merchant:Netflix
Purchase at Whole Foods for groceries. Date: 2025-10-20. Status: Cleared.,283.89,0,merchant:Whole Foods
Purchase at Target for groceries. Date: 2025-10-07. Status: Cleared.,104.66,0,merchant:Target
Purchase at Netflix for shopping. Date: 2025-05-23. Status: Cleared.,299.03,0,merchant:Netflix
Purchase at Whole Foods for groceries. Date: 2025-10-20. Status: Cleared.,262.22,0,merchant:Whole Foods
Purchase at Target for groceries. Date: 2025-05-14. Status: Cleared.,213.38,0,merchant:Target
Purchase at Netflix for entertainment. Date: 2025-05-09. Status: Cleared.,229.02,0,merchant:Netflix
Purchase at Whole Foods for entertainment. Date: 2025-11-28. Status: Cleared.,25.31,0,merchant:Whole Foods
Purchase at Uber for entertainment. Date: 2025-04-11. Status: Cleared.,173.27,0,merchant:Uber
Purchase at Uber for dining. Date: 2025-08-12. Status: Cleared.,146.81,0,merchant:Uber
Purchase at Shell Station for dining. Date: 2025-07-03. Status: Cleared.,99.07,0,merchant:Shell Station
Urgent wire transfer detected. Keyword: urgent. Destination: Russia. Amount: $29383.59. Risk: High.,29383.59,1,keyword:urgent
Purchase at Amazon for dining. Date: 2025-04-29. Status: Cleared.,88.37,0,merchant:Amazon
Purchase at Walmart for utilities. Date: 2025-01-20. Status: Cleared.,197.66,0,merchant:Walmart
Purchase at Walmart for groceries. Date: 2025-02-05. Status: Cleared.,19.73,0,merchant:Walmart
Purchase at Uber for shopping. Date: 2025-03-18. Status: Cleared.,22.55,0,merchant:Uber
Purchase at Whole Foods for groceries. Date: 2025-07-17. Status: Cleared.,196.19,0,merchant:Whole Foods
Purchase at Target for groceries. Date: 2025-07-04. Status: Cleared.,249.49,0,merchant:Target
Urgent wire transfer detected. Keyword: shell company. Destination: Cyprus. Amount: $19663.35. Risk: High.,19663.35,1,keyword:shell company
Purchase at Target for groceries. Date: 2025-08-10. Status: Cleared.,219.0,0,merchant:Target
Purchase at Walmart for groceries. Date: 2025-03-22. Status: Cleared.,127.78,0,merchant:Walmart
Purchase at Uber for shopping. Date: 2025-11-09. Status: Cleared.,42.14,0,merchant:Uber
Purchase at Shell Station for entertainment. Date: 2025-03-29. Status: Cleared.,162.17,0,merchant:Shell Station
Purchase at Whole Foods for transport. Date: 2025-03-13. Status: Cleared.,270.36,0,merchant:Whole Foods
Purchase at Uber for utilities. Date: 2025-11-21. Status: Cleared.,235.36,0,merchant:Uber
Purchase at Amazon for shopping. Date: 2025-03-25. Status: Cleared.,65.54,0,merchant:Amazon
Purchase at Netflix for groceries. Date: 2025-04-23. Status: Cleared.,214.49,0,merchant:Netflix
Purchase at Uber for shopping. Date: 2025-03-21. Status: Cleared.,9.78,0,merchant:Uber
Purchase at Whole Foods for utilities. Date: 2025-01-25. Status: Cleared.,278.65,0,merchant:Whole Foods
Purchase at Shell Station for utilities. Date: 2025-10-17. Status: Cleared.,216.6,0,merchant:Shell Station
Purchase at Starbucks for transport. Date: 2025-07-09. Status: Cleared.,282.33,0,merchant:Starbucks
Purchase at Amazon for groceries. Date: 2025-10-30. Status: Cleared.,103.18,0,merchant:Amazon
Purchase at Uber for shopping. Date: 2025-09-08. Status: Cleared.,7.48,0,merchant:Uber
Purchase at Uber for groceries. Date: 2025-01-17. Status: Cleared.,179.64,0,merchant:Uber
Purchase at Amazon for dining. Date: 2025-01-08. Status: Cleared.,144.08,0,merchant:Amazon
Purchase at Walmart for dining. Date: 2025-02-17. Status: Cleared.,248.26,0,merchant:Walmart
Purchase at Netflix for groceries. Date: 2025-02-03. Status: Cleared.,9.38,0,merchant:Netflix
Purchase at Uber for utilities. Date: 2025-03-22. Status: Cleared.,270.47,0,merchant:Uber
Purchase at Netflix for shopping. Date: 2025-02-02. Status: Cleared.,114.51,0,merchant:Netflix
